,Unnamed: 0,Trait1,Trait2,r.xmate.yz,r.wmate.yz,p.xmate.ivw,r.xmate.yy,r.xmate.zz,r.xmate.yz.pred
889,910,lifetime_sexual_partners,FEV1_zscore,0.003501913442801,0.017001297649297,0.323703072809069,0.135460719788282,0.0806883676498037,0.0036347459271905947
890,911,lifetime_sexual_partners,fiq_score,0.0136599648737997,0.0219096557438954,0.0001176424279793,0.135460719788282,0.144480744255713,0.006013906467941708
891,912,lifetime_sexual_partners,FVC_zscore,-0.0008411423358049,0.0067146488450934,0.812624863720193,0.135460719788282,0.0993553326749713,0.0015559617503492973
892,913,lifetime_sexual_partners,glucose_fasting_adj,-0.001409017877797,0.0051898057519603,0.691311876055472,0.135460719788282,0.0765519660829798,0.0010891856447794307
893,914,lifetime_sexual_partners,grip_strength_left,0.0005701621418171,0.0219377792074698,0.872347576131942,0.135460719788282,0.0777317219074541,0.0046269681738067055
894,915,lifetime_sexual_partners,grip_strength_right,0.0013641611179403,0.0166831807723897,0.700657879843806,0.135460719788282,0.0889363507296239,0.003698766654673781
895,916,lifetime_sexual_partners,heel_bmd,-0.0087674883052635,-0.0024674684719009,0.0134753510507675,0.135460719788282,0.0205936397919018,-0.00038406966797304977
896,917,lifetime_sexual_partners,heel_bmd_tscore,-0.0099092689927384,-0.0039775141998653,0.0052259856239852,0.135460719788282,0.0233702383606294,-0.0006298859466558823
897,918,lifetime_sexual_partners,heel_qui,-0.0085618606292251,-0.0020386347806856,0.0158218746280413,0.135460719788282,0.020146538643004,-0.0003164309058115375
898,919,lifetime_sexual_partners,hip_circumference,-0.0058924582022921,0.0128015358611448,0.0967590724969839,0.135460719788282,0.184916998528164,0.004001070917761634
899,920,lifetime_sexual_partners,LDL_fasting_statin_adj,3.95423185900053e-05,-0.0028744472421096,0.991108680828887,0.135460719788282,0.056548756069909,-0.0005478305836977461
900,922,lifetime_sexual_partners,logMAR_final_left,-0.0018435857179111,0.0050945821421959,0.603383527023797,0.135460719788282,0.0133174806424065,0.0007567458409153125
901,923,lifetime_sexual_partners,logMAR_final_right,-0.0009263526526913,0.0046615167242895,0.794049711250441,0.135460719788282,0.0133903275547426,0.0006927536648287957
902,924,lifetime_sexual_partners,max_daily_cigarettes,0.0009849030146624,0.0440865205475211,0.781354422810699,0.135460719788282,0.0352861945649113,0.007479262317427473
903,925,lifetime_sexual_partners,met_physical_activity,7.91883536778797e-05,0.014157702708609,0.982195154082561,0.135460719788282,0.12122095895355,0.0035751889714232504
904,926,lifetime_sexual_partners,mothers_age,0.0014721357228679,-0.0070045180216985,0.678238816308163,0.135460719788282,0.0223172264714958,-0.0011020146743954482
905,927,lifetime_sexual_partners,neuroticism_score,0.0023980751913815,0.005826109321118,0.499159886218126,0.135460719788282,0.0235691281769081,0.0009237466941298046
906,928,lifetime_sexual_partners,number_full_brothers,-0.0092260353586687,-0.0037321344122172,0.0093129549044748,0.135460719788282,0.0544998932668105,-0.0007038951097386723
907,929,lifetime_sexual_partners,number_full_sisters,-0.0016227235010974,0.0012723046931543,0.647441687096354,0.135460719788282,0.0625986496830995,0.0002499215540255189
908,930,lifetime_sexual_partners,PEF,0.0044127535412384,0.0067548695632317,0.213657219993952,0.135460719788282,0.0705027291672711,0.0013782966112103976
909,931,lifetime_sexual_partners,pulse,-0.0069350878927326,-0.0117577621933998,0.0506469164976475,0.135460719788282,0.104738642037981,-0.0027847889223617077
910,932,lifetime_sexual_partners,pw_peak_to_peak_time,0.0024192261122112,-0.0096860643855128,0.495386464981717,0.135460719788282,0.0236330158652517,-0.0015362675283303623
911,933,lifetime_sexual_partners,pw_reflection_index,0.0052112420604966,0.0193858631074295,0.14193613343571,0.135460719788282,0.0193385533562854,0.0029926294448046602
912,934,lifetime_sexual_partners,seated_height,0.0093206646194679,0.0099315897591104,0.0086177174855514,0.135460719788282,0.202379914421159,0.0032659276686587122
913,935,lifetime_sexual_partners,self_reported_health,0.0043742195734671,-0.0115399978197891,0.217685879622087,0.135460719788282,0.145583625029172,-0.0031805898388922007
914,936,lifetime_sexual_partners,sleep_duration,-0.0027097355567594,-0.0025905024540383,0.445087975132827,0.135460719788282,0.111951058960143,-0.0006314414718945376
915,937,lifetime_sexual_partners,SRT_left,-0.0063223261639814,-0.0096643404185636,0.0747911450132215,0.135460719788282,0.0566725140481844,-0.0018428972158295747
916,938,lifetime_sexual_partners,SRT_right,-0.0066584891310495,-0.0137228423389115,0.0605914170909383,0.135460719788282,0.0610038214359683,-0.002673997971132173
917,939,lifetime_sexual_partners,standing_height,0.0257450594713251,0.0350159466771687,3.92610228989849e-13,0.135460719788282,0.225856910382594,0.012265141361369369
918,940,lifetime_sexual_partners,systolic,-0.0144672215661512,-0.0355347200917275,4.55343597766245e-05,0.135460719788282,0.0844533233079207,-0.007718333329659657
919,941,lifetime_sexual_partners,triglycerides_fasting_adj,-0.0084393436781156,0.0126023477344675,0.0173894798610031,0.135460719788282,0.124193180792883,0.003218116566192645
920,942,lifetime_sexual_partners,triglycerides_fasting_statin_adj,-0.0089068301380226,0.0122310418484968,0.0120689012129749,0.135460719788282,0.12865945489121,0.003175155792853292
921,943,lifetime_sexual_partners,waist_circumference,-0.0042789780209149,0.0228263141540758,0.227849594770405,0.135460719788282,0.245509345826933,0.008413699085755039
922,944,lifetime_sexual_partners,waist_hip_ratio,0.000695062955587,0.0255606491820824,0.844708186623285,0.135460719788282,0.156068312727502,0.007294111971183519
923,945,lifetime_sexual_partners,weight,0.0006132267052624,0.0307308838488352,0.862788666992342,0.135460719788282,0.212968842804012,0.01040026288263617
924,946,logMAR_final_left,alcohol_intake_frequency,-0.0336242228758272,-0.0464497257625581,2.518539354047e-21,0.0133174806424065,0.466363501366422,-0.022106369365166394
925,947,logMAR_final_left,basal_metabolic_rate,0.0023108840850426,-0.0215178842614861,0.514878219927119,0.0133174806424065,0.176563057442496,-0.004074991887880289
926,948,logMAR_final_left,birth_weight,-0.0088487956375038,-0.0299122732806428,0.0126394689181898,0.0133174806424065,0.0279088273957597,-0.0012315718219345793
927,949,logMAR_final_left,bmi,0.0251886124058077,0.0169305099343104,1.24002910041538e-12,0.0133174806424065,0.243502436555575,0.004332880316247508
928,950,logMAR_final_left,body_fat_percentage,0.0206913039656822,0.0012528112459547,5.468089872073431e-09,0.0133174806424065,0.225298155965094,0.00029804576931043435
929,951,logMAR_final_left,diastolic,0.0050554755355083,0.0129163918121109,0.154244845939772,0.0133174806424065,0.0852549955010345,0.0012715200889792217
930,952,logMAR_final_left,eduyears,-0.055184915764969,-0.0902684859640879,1.07132695666654e-54,0.0133174806424065,0.453761283781514,-0.04164349263472334
931,953,logMAR_final_left,evening_chronotype,-0.002386571074776,-0.0070720494448844,0.501227805760965,0.0133174806424065,-0.0938084568738614,0.0005698944934248661
932,954,logMAR_final_left,fathers_age,-0.0126314274562916,-0.0369204302355694,0.0003709570788168,0.0133174806424065,0.0289430603641982,-0.0015575015807452084
933,955,logMAR_final_left,FEV1_zscore,0.0096694104534758,0.0539203659926581,0.0064291847639961,0.0133174806424065,0.0806883676498037,0.00504880441520988
934,956,logMAR_final_left,fiq_score,-0.0307142179139958,-0.101468632814595,4.7337315362365296e-18,0.0133174806424065,0.144480744255713,-0.015822136481924928
935,957,logMAR_final_left,FVC_zscore,0.0082551412330848,0.0383295981892466,0.0199944621621747,0.0133174806424065,0.0993553326749713,0.004306817603449883
936,958,logMAR_final_left,glucose_fasting_adj,0.0044873275089131,0.025550870914543,0.206020797874017,0.0133174806424065,0.0765519660829798,0.002292348781729743
937,959,logMAR_final_left,grip_strength_left,-0.0168217770877849,-0.0789968385632394,2.12287171869078e-06,0.0133174806424065,0.0777317219074541,-0.007141123427426065
938,960,logMAR_final_left,grip_strength_right,-0.0167923237592636,-0.0831246558076066,2.21303396273378e-06,0.0133174806424065,0.0889363507296239,-0.008432453004712312
939,961,logMAR_final_left,heel_bmd,-0.0013697263383728,-0.008944382715868,0.699494256636225,0.0133174806424065,0.0205936397919018,-0.00030319825111059203
940,962,logMAR_final_left,heel_bmd_tscore,-0.001038562116251,-0.0103681561011042,0.76976815332377,0.0133174806424065,0.0233702383606294,-0.0003802138470124465
941,963,logMAR_final_left,heel_qui,-0.0015254068584843,-0.009688750828997,0.667285560489771,0.0133174806424065,0.020146538643004,-0.0003240982261476072
942,964,logMAR_final_left,hip_circumference,0.0135818495163792,-0.0095033627577071,0.0001291628439065,0.0133174806424065,0.184916998528164,-0.0018793760384321772
943,965,logMAR_final_left,LDL_fasting_statin_adj,0.0012685917544104,-0.0053559132703303,0.720717320092258,0.0133174806424065,0.056548756069909,-0.00037388897526882583
944,966,logMAR_final_left,lifetime_sexual_partners,-0.0018435857179111,0.0050945821421959,0.603383527023797,0.0133174806424065,0.135460719788282,0.0007566424129669039
945,968,logMAR_final_left,logMAR_final_right,0.0136532685446657,0.408416382940419,0.0001190905490717,0.0133174806424065,0.0133903275547426,0.009347878345943967
946,969,logMAR_final_left,max_daily_cigarettes,0.0093615308702226,0.0468971007053724,0.0083328995411129,0.0133174806424065,0.0352861945649113,0.002273231038548924
947,970,logMAR_final_left,met_physical_activity,0.0081047848438051,0.0085192209192233,0.0223589427918907,0.0133174806424065,0.12122095895355,0.0011442974297714258
948,971,logMAR_final_left,mothers_age,-0.0127424032071892,-0.0338954787068701,0.0003291467008805,0.0133174806424065,0.0223172264714958,-0.0012060733919223438
949,972,logMAR_final_left,neuroticism_score,0.0119922106299786,0.0180755427867252,0.0007254753303373,0.0133174806424065,0.0235691281769081,0.0006662986441635471
950,973,logMAR_final_left,number_full_brothers,0.0192603713920699,0.0367668525270119,5.67522638459899e-08,0.0133174806424065,0.0544998932668105,0.0024881706198858966
951,974,logMAR_final_left,number_full_sisters,0.0184606972291378,0.0458847456758819,1.95810748063781e-07,0.0133174806424065,0.0625986496830995,0.00347310120425422
952,975,logMAR_final_left,PEF,-0.0171192272026731,-0.0904202332686765,1.3996501538063e-06,0.0133174806424065,0.0705027291672711,-0.007511207140300389
953,976,logMAR_final_left,pulse,0.0106555767813432,0.0409126942380143,0.0026731703521819,0.0133174806424065,0.104738642037981,0.004815456876828547
954,977,logMAR_final_left,pw_peak_to_peak_time,-0.0067750786887403,-0.0071618444662472,0.0562205300853786,0.0133174806424065,0.0236330158652517,-0.0002645293337306865
955,978,logMAR_final_left,pw_reflection_index,-0.0008151140699551,-0.0184006200208631,0.818320123007286,0.0133174806424065,0.0193385533562854,-0.0006005160909889719
956,979,logMAR_final_left,seated_height,-0.0104634116514179,-0.0379062705940119,0.0031896969020947,0.0133174806424065,0.202379914421159,-0.00814443585804376
957,980,logMAR_final_left,self_reported_health,-0.0197989603113628,-0.0583251350027645,2.39663564790473e-08,0.0133174806424065,0.145583625029172,-0.009220444567098739
958,981,logMAR_final_left,sleep_duration,-0.0027574445548281,-0.0122842873943963,0.437114262175707,0.0133174806424065,0.111951058960143,-0.0015363698474725029
959,982,logMAR_final_left,SRT_left,0.0090431957088021,0.060799871483723,0.0108168905273479,0.0133174806424065,0.0566725140481844,0.004236489948631254
960,983,logMAR_final_left,SRT_right,0.0120749220769045,0.0589764424327718,0.0006663021855923,0.0133174806424065,0.0610038214359683,0.004364450082610605
961,984,logMAR_final_left,standing_height,-0.0290395019882741,-0.0654618373824756,2.67688971630819e-16,0.0133174806424065,0.225856910382594,-0.015549688980802468
962,985,logMAR_final_left,systolic,0.0070085718496745,0.0221115501726745,0.0482541618129337,0.0133174806424065,0.0844533233079207,0.0021583461647736177
963,986,logMAR_final_left,triglycerides_fasting_adj,0.0106142262082461,0.0089138327867147,0.002777307041995,0.0133174806424065,0.124193180792883,0.0012237035861381283
964,987,logMAR_final_left,triglycerides_fasting_statin_adj,0.0115777322383629,0.0100778841467783,0.0011025845738402,0.0133174806424065,0.12865945489121,0.0014283394976466752
965,988,logMAR_final_left,waist_circumference,0.0186501822003948,0.0180415205263322,1.46547585026756e-07,0.0133174806424065,0.245509345826933,0.004653001774974785
966,989,logMAR_final_left,waist_hip_ratio,0.015191656860991,0.0337534254681267,1.8552704558877e-05,0.0133174806424065,0.156068312727502,0.005699865673934625
967,990,logMAR_final_left,weight,0.012094469512376,-0.0131725745323107,0.0006527566055698,0.0133174806424065,0.212968842804012,-0.0029723320514587503
968,991,logMAR_final_right,alcohol_intake_frequency,-0.0336507150051545,-0.054281085492757,2.3441788636886502e-21,0.0133903275547426,0.466363501366422,-0.02582091129912285
969,992,logMAR_final_right,basal_metabolic_rate,0.0025176957396754,-0.0233140205762444,0.477989939243048,0.0133903275547426,0.176563057442496,-0.004416434142860148
970,993,logMAR_final_right,birth_weight,-0.0078135493682858,-0.0321023216511852,0.0276655199510352,0.0133903275547426,0.0279088273957597,-0.0013238954118963621
971,994,logMAR_final_right,bmi,0.0237762458668246,0.0209879086357351,2.05149907877229e-11,0.0133903275547426,0.243502436555575,0.005371914357576837
972,995,logMAR_final_right,body_fat_percentage,0.0213438181070715,0.0052182798003311,1.7850845286062202e-09,0.0133903275547426,0.225298155965094,0.0012417656885098773
973,996,logMAR_final_right,diastolic,0.0061220610595556,0.0118918925546481,0.0844752905972972,0.0133903275547426,0.0852549955010345,0.0011715532479179857
974,997,logMAR_final_right,eduyears,-0.0510124478373429,-0.0848102808844723,5.5686697677498e-47,0.0133903275547426,0.453761283781514,-0.03915943895310273
975,998,logMAR_final_right,evening_chronotype,-0.0019289424116948,-0.0089321759034578,0.586721263669906,0.0133903275547426,-0.0938084568738614,0.0007191231821674661
976,999,logMAR_final_right,fathers_age,-0.0147007157738078,-0.0290532127301897,3.42427221747701e-05,0.0133903275547426,0.0289430603641982,-0.0012283666522927802
977,1000,logMAR_final_right,FEV1_zscore,0.0092967224634635,0.0505277255922586,0.0087924606612616,0.0133903275547426,0.0806883676498037,0.004736418546705656
978,1001,logMAR_final_right,fiq_score,-0.0319333687201485,-0.109117574650955,2.18178438792864e-19,0.0133903275547426,0.144480744255713,-0.016996093485541448
979,1002,logMAR_final_right,FVC_zscore,0.0073564315490742,0.0334050999217139,0.038156346846868,0.0133903275547426,0.0993553326749713,0.0037571865741671596
980,1003,logMAR_final_right,glucose_fasting_adj,0.0050694874717027,0.0250899974910034,0.153106906376954,0.0133903275547426,0.0765519660829798,0.0022528646653660936
981,1004,logMAR_final_right,grip_strength_left,-0.0166139224668137,-0.074896823491764,2.83198957024615e-06,0.0133903275547426,0.0777317219074541,-0.006780046636105314
982,1005,logMAR_final_right,grip_strength_right,-0.0160810637927724,-0.0759174230496214,5.83267633170504e-06,0.0133903275547426,0.0889363507296239,-0.00771538495312379
983,1006,logMAR_final_right,heel_bmd,-0.0019804295315449,-0.0076240547718546,0.576773571117721,0.0133903275547426,0.0205936397919018,-0.00025900203262999423
984,1007,logMAR_final_right,heel_bmd_tscore,-0.0003464223816972,-0.0050805840739288,0.922230048345734,0.0133903275547426,0.0233702383606294,-0.00018669662461159105
985,1008,logMAR_final_right,heel_qui,-0.0017922042249017,-0.0083586416834996,0.613516808829937,0.0133903275547426,0.020146538643004,-0.00028021978987858627
986,1009,logMAR_final_right,hip_circumference,0.0149475417390604,-0.0071911308674806,2.52047658522736e-05,0.0133903275547426,0.184916998528164,-0.0014226674196282565
987,1010,logMAR_final_right,LDL_fasting_statin_adj,0.0030537497112985,-0.0099067006723273,0.389470770603549,0.0133903275547426,0.056548756069909,-0.000692243570430715
988,1011,logMAR_final_right,lifetime_sexual_partners,-0.0009263526526913,0.0046615167242895,0.794049711250441,0.0133903275547426,0.135460719788282,0.0006926589994317645
989,1012,logMAR_final_right,logMAR_final_left,0.0136532685446657,0.408416382940419,0.0001190905490717,0.0133903275547426,0.0133174806424065,0.009347877920317299
990,1014,logMAR_final_right,max_daily_cigarettes,0.0118244359335721,0.038534770521742,0.0008607818229358,0.0133903275547426,0.0352861945649113,0.0018720083235623387
991,1015,logMAR_final_right,met_physical_activity,0.0059295062880828,0.0118549478758493,0.0947132636042292,0.0133903275547426,0.12122095895355,0.0015930930657084713
992,1016,logMAR_final_right,mothers_age,-0.0129503301533293,-0.0288645033009235,0.0002624098431591,0.0133903275547426,0.0223172264714958,-0.0010294833736131765
993,1017,logMAR_final_right,neuroticism_score,0.0107894638619344,0.013800665391997,0.0023599436742181,0.0133903275547426,0.0235691281769081,0.0005097921541724194
994,1018,logMAR_final_right,number_full_brothers,0.0206422248907901,0.0397715690068991,5.94095999198732e-09,0.0133903275547426,0.0544998932668105,0.0026937801707573547
995,1019,logMAR_final_right,number_full_sisters,0.0177245697572792,0.0458999048624924,5.86140428418874e-07,0.0133903275547426,0.0625986496830995,0.003477562211180173
996,1020,logMAR_final_right,PEF,-0.0196535645789433,-0.0967978281066726,3.03127573719317e-08,0.0133903275547426,0.0705027291672711,-0.008038571446956681
997,1021,logMAR_final_right,pulse,0.0103868306312602,0.0359610044086434,0.0034196674874851,0.0133903275547426,0.104738642037981,0.004236795649735085
998,1022,logMAR_final_right,pw_peak_to_peak_time,-0.0077902791754552,-0.00404179638115,0.0281325432576179,0.0133903275547426,0.0236330158652517,-0.00014958679902018124
999,1023,logMAR_final_right,pw_reflection_index,-0.0002030933197744,-0.0187536723342469,0.954359190551502,0.0133903275547426,0.0193385533562854,-0.0006133945417893695
1000,1024,logMAR_final_right,seated_height,-0.0134131168999352,-0.0347963005603396,0.0001566403715089,0.0133903275547426,0.202379914421159,-0.0074802599056670235
1001,1025,logMAR_final_right,self_reported_health,-0.0236048394367931,-0.062084643874827,2.8537887086723497e-11,0.0133903275547426,0.145583625029172,-0.009814864477613292
1002,1026,logMAR_final_right,sleep_duration,-0.0050737357741117,-0.0130638894779678,0.152762095487484,0.0133903275547426,0.111951058960143,-0.0016347783814809618
1003,1027,logMAR_final_right,SRT_left,0.0099181384386757,0.0615192605935461,0.0051874189137073,0.0133903275547426,0.0566725140481844,0.004290690516834468
1004,1028,logMAR_final_right,SRT_right,0.0118342868895476,0.0552252000773383,0.0008522699842578,0.0133903275547426,0.0610038214359683,0.004092554451420594
1005,1029,logMAR_final_right,standing_height,-0.0297704456288729,-0.06718714233163,4.72750887900809e-17,0.0133903275547426,0.225856910382594,-0.01596068924274331
1006,1030,logMAR_final_right,systolic,0.0054373064100255,0.0185348895669444,0.125446325625771,0.0133903275547426,0.0844533233079207,0.0018108182781568902
1007,1031,logMAR_final_right,triglycerides_fasting_adj,0.0143162655158619,0.0112021144834824,5.46352634292608e-05,0.0133903275547426,0.124193180792883,0.0015385738712784505
1008,1032,logMAR_final_right,triglycerides_fasting_statin_adj,0.0156686334323412,0.0143605302626015,1.00499627072094e-05,0.0133903275547426,0.12865945489121,0.00203613687229234
1009,1033,logMAR_final_right,waist_circumference,0.0210396176391376,0.0185313982321442,3.0200338553212503e-09,0.0133903275547426,0.245509345826933,0.0047805241037741355
1010,1034,logMAR_final_right,waist_hip_ratio,0.0197907111711715,0.0377758507782063,2.42850221719142e-08,0.0133903275547426,0.156068312727502,0.006380018346741761
1011,1035,logMAR_final_right,weight,0.0110446105207471,-0.0120307472900902,0.0018535096339645,0.0133903275547426,0.212968842804012,-0.0027155898360423964
1012,1036,max_daily_cigarettes,alcohol_intake_frequency,-0.0288975771794683,-0.0395904246970566,3.72929980959723e-16,0.0352861945649113,0.466363501366422,-0.019515772581065693
1013,1037,max_daily_cigarettes,basal_metabolic_rate,0.0396173442639447,0.137654838553612,5.45836813723739e-29,0.0352861945649113,0.176563057442496,0.02846866065725987
1014,1038,max_daily_cigarettes,birth_weight,-0.0011708627273303,0.004496557493129,0.741430162103153,0.0352861945649113,0.0279088273957597,0.0002838680737099144
1015,1039,max_daily_cigarettes,bmi,0.0674567810763996,0.188934486630986,6.05823782034964e-81,0.0352861945649113,0.243502436555575,0.0505626294521257
1016,1040,max_daily_cigarettes,body_fat_percentage,0.0621829302851108,0.166971253520311,5.14915975192586e-69,0.0352861945649113,0.225298155965094,0.0420762902382759
1017,1041,max_daily_cigarettes,diastolic,0.0170519502663477,0.0386776915003122,1.53797695782212e-06,0.0352861945649113,0.0852549955010345,0.004641463452506376
1018,1042,max_daily_cigarettes,eduyears,-0.0624183090740554,-0.0908230636119381,1.5419210615031298e-69,0.0352861945649113,0.453761283781514,-0.043444564457090384
1019,1043,max_daily_cigarettes,evening_chronotype,-0.0004364062777866,0.0023968305408235,0.902120440511019,0.0352861945649113,-0.0938084568738614,-0.00014071932572619336
1020,1044,max_daily_cigarettes,fathers_age,-0.0220222925965623,-0.0483576775464124,5.37676375372489e-10,0.0352861945649113,0.0289430603641982,-0.003095530417396948
1021,1045,max_daily_cigarettes,FEV1_zscore,0.0254008860705004,0.0896453862344631,8.03685423792346e-13,0.0352861945649113,0.0806883676498037,0.010286291754626439
1022,1046,max_daily_cigarettes,fiq_score,-0.0297287078859169,-0.0201076013768794,5.21465868629898e-17,0.0352861945649113,0.144480744255713,-0.0035953486889305623
1023,1047,max_daily_cigarettes,FVC_zscore,0.0266329807506332,0.0817033167393804,5.999868570251781e-14,0.0352861945649113,0.0993553326749713,0.010891774488056618
1024,1048,max_daily_cigarettes,glucose_fasting_adj,0.0150960918735448,0.0592930919330507,2.0932944792074e-05,0.0352861945649113,0.0765519660829798,0.006590590446319793
1025,1049,max_daily_cigarettes,grip_strength_left,-0.016826146948429,-0.0223527268737724,2.10995302788074e-06,0.0352861945649113,0.0777317219074541,-0.002518072870498537
1026,1050,max_daily_cigarettes,grip_strength_right,-0.0168586012886164,-0.0176731982414339,2.01766699596476e-06,0.0352861945649113,0.0889363507296239,-0.002187876414448347
1027,1051,max_daily_cigarettes,heel_bmd,-0.0015635556237229,-0.0018722599745981,0.65948541466266,0.0352861945649113,0.0205936397919018,-0.00010454288317891684
1028,1052,max_daily_cigarettes,heel_bmd_tscore,-0.0012880997746979,-0.0005290350994014,0.716606442711186,0.0352861945649113,0.0233702383606294,-3.1005029936838475e-05
1029,1053,max_daily_cigarettes,heel_qui,-0.0021102755327587,-0.0025192723754421,0.552047459360916,0.0352861945649113,0.020146538643004,-0.00013954691510086297
1030,1054,max_daily_cigarettes,hip_circumference,0.0510826175192113,0.153994003926664,4.16650120920069e-47,0.0352861945649113,0.184916998528164,0.032949644299354014
1031,1055,max_daily_cigarettes,LDL_fasting_statin_adj,0.002452559680911,0.0012245008610533,0.489455298195706,0.0352861945649113,0.056548756069909,0.00011222451808274458
1032,1056,max_daily_cigarettes,lifetime_sexual_partners,0.0009849030146624,0.0440865205475211,0.781354422810699,0.0352861945649113,0.135460719788282,0.007478534204878704
1033,1057,max_daily_cigarettes,logMAR_final_left,0.0093615308702226,0.0468971007053724,0.0083328995411129,0.0352861945649113,0.0133174806424065,0.0022732636565648916
1034,1058,max_daily_cigarettes,logMAR_final_right,0.0118244359335721,0.038534770521742,0.0008607818229358,0.0352861945649113,0.0133903275547426,0.0018720317564410794
1035,1060,max_daily_cigarettes,met_physical_activity,-0.0020439389991595,0.0028640775954321,0.564612526283616,0.0352861945649113,0.12122095895355,0.0004463670410369845
1036,1061,max_daily_cigarettes,mothers_age,-0.014103722487292,-0.043117823628276,7.0375711730951e-05,0.0352861945649113,0.0223172264714958,-0.002477129124443335
1037,1062,max_daily_cigarettes,neuroticism_score,0.0183048176199526,0.0615266144954237,2.47763181362051e-07,0.0352861945649113,0.0235691281769081,0.003604535728104498
1038,1063,max_daily_cigarettes,number_full_brothers,0.0187825762921037,0.0270351505022073,1.19568485072092e-07,0.0352861945649113,0.0544998932668105,0.0024208952255217395
1039,1064,max_daily_cigarettes,number_full_sisters,0.010282571762931,0.0221027357663884,0.0037570767239745,0.0352861945649113,0.0625986496830995,0.0021576514551126242
1040,1065,max_daily_cigarettes,PEF,-0.0199926443431842,-0.0293832566985247,1.7482666597655e-08,0.0352861945649113,0.0705027291672711,-0.0030980045208110238
1041,1066,max_daily_cigarettes,pulse,0.0190589060810538,0.0539179922684611,7.78865693548072e-08,0.0352861945649113,0.104738642037981,0.007501129525091339
1042,1067,max_daily_cigarettes,pw_peak_to_peak_time,-0.0161954705468932,-0.0347721344652454,5.00383246904828e-06,0.0352861945649113,0.0236330158652517,-0.002044522456077402
1043,1068,max_daily_cigarettes,pw_reflection_index,0.0011148139951302,-0.0034274604968441,0.753394183596203,0.0352861945649113,0.0193385533562854,-0.00018709007360984093
1044,1069,max_daily_cigarettes,seated_height,-0.0095662811616374,0.0072282833660923,0.0070180844053875,0.0352861945649113,0.202379914421159,0.0017059248920029753
1045,1070,max_daily_cigarettes,self_reported_health,-0.04039191120598,-0.116541339779652,4.57050944905007e-30,0.0352861945649113,0.145583625029172,-0.020700068991078357
1046,1071,max_daily_cigarettes,sleep_duration,-0.0129142218526338,-0.017112430150233,0.0002729642874176,0.0352861945649113,0.111951058960143,-0.0025090854501645826
1047,1072,max_daily_cigarettes,SRT_left,0.0030322128763723,0.015024853907114,0.392822024419585,0.0352861945649113,0.0566725140481844,0.0013785590190522365
1048,1073,max_daily_cigarettes,SRT_right,0.0025116867719893,0.0144882254480058,0.479056351197858,0.0352861945649113,0.0610038214359683,0.0013917453791282895
1049,1074,max_daily_cigarettes,standing_height,-0.017770656721766,-0.0129451691493342,5.4794786335213e-07,0.0352861945649113,0.225856910382594,-0.003353290847627305
1050,1075,max_daily_cigarettes,systolic,0.0136135491432658,0.0393737921969891,0.0001246149523497,0.0352861945649113,0.0844533233079207,0.004693449832015734
1051,1076,max_daily_cigarettes,triglycerides_fasting_adj,0.0256745319805903,0.0737532850541792,4.5553993884775e-13,0.0352861945649113,0.124193180792883,0.011650377762141914
1052,1077,max_daily_cigarettes,triglycerides_fasting_statin_adj,0.0276111957298325,0.0817007398170902,7.0104910112175e-15,0.0352861945649113,0.12865945489121,0.013249575394026419
1053,1078,max_daily_cigarettes,waist_circumference,0.0637298993240214,0.187695723895752,2.0589402793507499e-72,0.0352861945649113,0.245509345826933,0.050612200046627115
1054,1079,max_daily_cigarettes,waist_hip_ratio,0.0509713840591688,0.1479951805858,6.628012200752831e-47,0.0352861945649113,0.156068312727502,0.02758473165554573
1055,1080,max_daily_cigarettes,weight,0.0552435975186586,0.172156329622548,8.130102815715109e-55,0.0352861945649113,0.212968842804012,0.04128004366034244
1056,1081,met_physical_activity,alcohol_intake_frequency,-0.0096560798151005,-0.0057709000749734,0.0064940188885742,0.12122095895355,0.466363501366422,-0.003209296416248596
1057,1082,met_physical_activity,basal_metabolic_rate,-0.0086502411155091,-0.0623353458108762,0.0147751996555448,0.12122095895355,0.176563057442496,-0.018112907283738877
1058,1083,met_physical_activity,birth_weight,-0.0039023321582889,0.0003726199791007,0.271434787406641,0.12122095895355,0.0279088273957597,5.5391544406365696e-05
1059,1084,met_physical_activity,bmi,-0.0101443767201376,-0.089795776899798,0.0042498190721498,0.12122095895355,0.243502436555575,-0.03159939069630141
1060,1085,met_physical_activity,body_fat_percentage,-0.0242937575709646,-0.13043206434598,7.464967635115579e-12,0.12122095895355,0.225298155965094,-0.043363080458229335
1061,1086,met_physical_activity,diastolic,0.0006041064139943,-0.0107841013308021,0.864817890928965,0.12122095895355,0.0852549955010345,-0.002203956436420898
1062,1087,met_physical_activity,eduyears,-0.0621367519136253,-0.108512987340944,5.48927809981439e-69,0.12122095895355,0.453761283781514,-0.05867617201014882
1063,1088,met_physical_activity,evening_chronotype,-0.0140320586649441,-0.0812342625594232,7.6575666342237e-05,0.12122095895355,-0.0938084568738614,-0.0022383870038200915
1064,1089,met_physical_activity,fathers_age,-0.0170169866511676,-0.0155545562629505,1.61635045389207e-06,0.12122095895355,0.0289430603641982,-0.0023274411390619802
1065,1090,met_physical_activity,FEV1_zscore,-0.0060527138248019,-0.0381320971677106,0.0880509224026648,0.12122095895355,0.0806883676498037,-0.007615166636386697
