,Trait1,Trait2,r.xmate.ivw,se.xmate.ivw,p.xmate.ivw,r.wmate.ivw,se.wmate.ivw,p.wmate.ivw,r.female:female,r.female:male,r.male:female,r.male:male,se.female:female,se.female:male,se.male:female,se.male:male,p.female:female,p.female:male,p.male:female,p.male:male
770,heel_qui,body_fat_percentage,0.00170053411601581,0.00354849133034032,0.631776895421392,0.0464840622039945,0.00354450156009197,2.72277333526296e-39,0.0563241980298254,0.00443112133369066,-0.00103010381982383,0.036625852121983,0.00501038406128019,0.00501830126300996,0.00501834786797591,0.00501498346013002,8.74009096625327e-26,0.377245781745088,1,7.47831939270632e-10
771,heel_qui,diastolic,0.00037757477903601,0.00354850796028351,0.915261967559702,0.0214909043052931,0.00354762819087673,1.37975936269297e-09,0.0273976512503707,0.0012900478543781,-0.000534899553792729,0.015581155312819,0.00501646671144125,0.00501834635466722,0.00501834981257823,0.00501774133501773,4.74838587689191e-08,0.797128904957814,1,0.00190275870265573
772,heel_qui,eduyears,0.00334304357302214,0.00354848760967484,0.346139511917442,0.0108525505261263,0.00354828981164805,0.00222425872596014,0.0133314763212213,0.00446959576205758,0.00221647441267128,0.00837335791366846,0.00501790455932482,0.00501830040373437,0.00501833820350925,0.00501817460130015,0.00789220855715,0.373117389397541,1,0.0952033071528977
773,heel_qui,evening_chronotype,0.000963136746888015,0.00354849701458316,0.786067222320203,-0.0110225056127721,0.00354825216262532,0.00189341525806537,-0.00615925300617436,-0.0015302078703559,0.00345645741410022,-0.0158847155578327,0.00501825534052402,0.00501834465516934,0.00501832055304535,0.00501771736494181,1,0.760426523116249,1,1
774,heel_qui,fathers_age,0.00056936441967483,0.00354849959569026,0.872524905233477,-0.00182166101999681,0.00354842066262959,0.607690889970848,0.00502383840947986,-0.00174697787526363,0.00288569449517312,-0.00866681902294394,0.00501828720114273,0.00501834287265995,0.00501832963596745,0.0050181620533894,0.31678157039702,0.727753054335667,1,0.0841592234784467
775,heel_qui,FEV1_zscore,-0.00833916379666571,0.00354836828936292,0.0187663291747282,-0.0234557620228895,0.00354753318295071,3.79543059592921e-11,-0.0238130242074195,-0.00515264535319845,-0.0115253435558841,-0.0230984878561434,0.00501692747549748,0.00501828391206876,0.00501801721678493,0.0050170116061556,0.00440634307258241,0.304532970465798,1,0.00853783972485063
776,heel_qui,fiq_score,0.00357295806610013,0.00354848545848629,0.31398444941805,-0.000197963100951175,0.00354850955633644,0.955510952885214,-0.000388801845284158,0.00451713824078619,0.0026287651502625,-7.12432777937798e-06,0.00501835015119312,0.00501829933167438,0.00501833319104701,0.00501835053036996,0.938245249845365,0.36805478575819,1,0.998867286490086
777,heel_qui,FVC_zscore,-0.00692122826099757,0.00354835397309172,0.0511110557172294,-0.0160675698890438,0.00354805159496595,5.93865942527114e-06,-0.0161506661311341,-0.00060722835335868,-0.0132341246494466,-0.0159844732030512,0.00501769598445669,0.00501834960529839,0.00501791104914065,0.00501770938677084,1,0.903690376701679,1,1
778,heel_qui,glucose_fasting_adj,-0.00527543716318827,0.00354845209976924,0.137097530790096,0.000142320461105728,0.00354848758180579,0.968007535844071,0.00366943068951718,-0.00742680645055646,-0.00312397020200127,-0.0033847968493865,0.00501831674503723,0.00501821212886941,0.00501832604291986,0.00501832178317106,0.464656752995846,0.138889024474172,1,0.500005162352361
779,heel_qui,grip_strength_left,0.0108748665504705,0.00354817444730277,0.0021772910541492,0.0433004921334478,0.00354517043733422,2.61898822542209e-34,0.0408016863422483,0.00246636340524949,0.0192802951344521,0.045798214891173,0.00501417157171653,0.00501833526729032,0.00501741770862932,0.00501308483175693,4.15924745949034e-16,0.623096475909185,0.225010639538328,6.79431652845551e-20
780,heel_qui,grip_strength_right,0.0062718669945136,0.00354836834435327,0.0771385901742968,0.039964067677405,0.00354567178528103,1.82017789802333e-29,0.0412773261215986,-7.90062333664313e-05,0.0126217285169219,0.038650533038832,0.00501407353080549,0.00501835051483508,0.0050179507828056,0.0050146007637076,1.89204592525529e-16,0.987439129106367,1,1.31181592922134e-14
781,heel_qui,heel_bmd,0.0202937746836328,0.0035477788722599,1.0643934507046e-08,0.988784176919735,0.00052997426001807,0,0.988525794249237,0.0204413876174092,0.0201461599803354,0.989031240449123,0.000758032671708096,0.00501730196124271,0.00501733203379383,0.000741242912339736,0,4.62665260930077e-05,0.111933677931465,0
782,heel_qui,heel_bmd_tscore,0.0209334733491559,0.00354773158268755,3.62350141564417e-09,0.981305075207209,0.000682466369272237,0,0.97090027668447,0.0203891180308063,0.0214778038455127,0.986257194082024,0.00120181535496377,0.00501730731742493,0.00501719292432337,0.000829118186932352,0,4.83819022295407e-05,0.036335844304883,0
783,heel_qui,heel_qui,0.020146538643004,0.0035477894774842,1.35787914430893e-08,NA,0,NA,1,0.020146538643004,0.020146538643004,1,0,0.00501733199550271,0.00501733199550271,0,0,5.94568880293134e-05,0.111600578831021,0
784,heel_qui,hip_circumference,-0.00806661540437415,0.00354838510451099,0.0230068933367254,0.0412471314264089,0.00354547373933164,2.77649159433509e-31,0.0442556228399986,-0.00579777872675684,-0.0103352859887189,0.0382371434227846,0.00501343375117406,0.00501826618577355,0.00501808249791353,0.00501468057575883,1.11407615095103e-18,0.247960207198428,1,2.49381018016509e-14
785,heel_qui,LDL_fasting_statin_adj,0.000137503916647554,0.0035485082762502,0.969089884124765,-0.0118244286183107,0.00354809373492122,0.000860340616612694,-0.0215488932689095,-0.000744641161431528,0.00101964856671601,-0.00209548898873001,0.00501718524762418,0.00501834913918338,0.00501834792174927,0.0050183395125107,1.75094802065678e-05,0.882040724785903,1,0.676266567132601
786,heel_qui,lifetime_sexual_partners,-0.00856186062922517,0.00354822425591441,0.0158218746280413,-0.00203863478068561,0.00354848762691721,0.565624040655822,-0.00491598342597199,0.000797192951100258,-0.0179179154154834,0.000838781378438611,0.00501828989116068,0.00501834893587453,0.0050175448908626,0.00501834876515621,1,0.873783431522875,0.619031439678631,1
787,heel_qui,logMAR_final_left,-0.00152540685848432,0.00354847786987009,0.667285560489771,-0.00968875082899709,0.00354832036747836,0.00632349773735448,-0.00610647680576398,0.00242529766271805,-0.00547601614864205,-0.0132705275501352,0.00501825696484061,0.00501833577133419,0.00501827528791468,0.00501790862795976,1,0.628894460972695,1,1
788,heel_qui,logMAR_final_right,-0.00179220422490176,0.00354849879433581,0.613516808829937,-0.00835864168349962,0.00354835164252145,0.0184907911135383,-0.00397544158780374,-8.06889054957511e-05,-0.00350369854505391,-0.0127411994810772,0.00501831087499395,0.00501835051416083,0.00501831972800938,0.00501794317905821,1,0.987171630907505,1,1
789,heel_qui,max_daily_cigarettes,-0.00211027553275874,0.00354850139215847,0.552047459360916,-0.00251927237544216,0.00354838102322302,0.477717794084769,0.00561561660204771,-0.00163718988793099,-0.00258335928838274,-0.0106534945817865,0.00501827140265557,0.00501834380492269,0.00501833378487296,0.00501806573868473,1,0.744243684307672,1,1
790,heel_qui,met_physical_activity,0.000684950058714023,0.00354847428794878,0.846938106964473,0.0207617591603713,0.00354774313436848,4.8539509513439e-09,0.0197887518032711,0.00509901576748839,-0.00372916903189311,0.0217346878657717,0.00501736785455517,0.00501828529161222,0.00501831563602415,0.00501716506447205,0.152081904685332,0.309594024718649,1,0.0292160050046692
791,heel_qui,mothers_age,0.00186369883427334,0.00354849981713753,0.599438928907495,0.00253053423249324,0.00354846905801374,0.47576278993673,0.0065921514843662,0.000417522048540363,0.00330986002899041,-0.00153125000676696,0.00501824148943513,0.00501835009308617,0.00501832304197188,0.00501834464716392,0.188975726647891,0.933693673517297,1,0.760268362521353
792,heel_qui,neuroticism_score,-0.00509719927683261,0.0035484476872251,0.150871802153992,-0.0294810556024831,0.00354680480577548,9.40992822950412e-17,-0.0199080850931584,-0.00210305724685356,-0.00809115853160737,-0.0390432231229947,0.00501735596586308,0.00501833943277977,0.00501818626001706,0.00501452415202522,0.136369982166035,0.675164075666796,1,1.89583659091855e-11
793,heel_qui,number_full_brothers,-0.00561290298907795,0.00354842537282726,0.113694994711203,0.00485655534018918,0.00354846696876361,0.17111346380691,0.00415483159472348,-0.00161052227907974,-0.00961492407229785,0.00555826951977797,0.00501830721535726,0.00501834402223943,0.00501811856000008,0.00501827301053449,0.407712354566776,0.748267372972115,1,0.26803870099139
794,heel_qui,number_full_sisters,0.00403418579642013,0.00354844117113581,0.255584448206146,-0.000650523060862515,0.00354850194490679,0.854544359121139,0.00133501829824541,0.00876091097229457,-0.000692899930767828,-0.00263605416163747,0.00501834605845785,0.00501815793866477,0.00501834932581625,0.00501833309475625,0.79021937399394,0.0808461414631206,1,0.59938814616844
795,heel_qui,PEF,0.00630016341648452,0.00354842134705882,0.0758180939342345,0.0226317781408207,0.00354752150467978,1.77547865796833e-10,0.029314310267009,0.00312211722089416,0.0094779550988887,0.0159451990743646,0.00501619386053996,0.0050183260719609,0.0050181251221238,0.00501771253370292,1.21717595701139e-05,0.533851311993345,1,1
796,heel_qui,pulse,-0.0146496792995292,0.00354812868007333,3.64587415749408e-05,-0.0418885967651246,0.00354539416553216,3.26806885158811e-32,-0.0411556815370236,-0.0143043182547609,-0.0149950333536214,-0.042621421841853,0.00501409871303208,0.00501783709304675,0.00501778630814805,0.0050137903269016,2.31625995639101e-16,0.00436463985763382,1,1.94685556785072e-17
797,heel_qui,pw_peak_to_peak_time,-0.00243173183562491,0.00354849908218654,0.493164336764696,-0.00576114266987469,0.00354844831576668,0.104468308368675,-0.0045775876182703,-0.00268802815507999,-0.00217543487722401,-0.0069446654404397,0.00501829795218953,0.00501833240043032,0.00501833865576891,0.00501822951558485,0.361679865692103,0.592209195284125,1,0.166400662409466
798,heel_qui,pw_reflection_index,0.00618892368652313,0.00354843537825794,0.0811368616686093,0.0174384297382047,0.00354791188171423,8.87259130488135e-07,0.0117094662713582,0.00808107699517158,0.00429668173921383,0.0231651041104281,0.00501800648166744,0.00501818666912884,0.00501830420720967,0.00501700387104053,0.0196274243222803,0.107327674953896,1,3.89947150829172e-06
799,heel_qui,seated_height,-0.00348579895337244,0.00354840828361174,0.325924663508675,0.000261391844902746,0.00354803000665842,0.941271069886765,-0.0161786797167162,-0.0101939139615667,0.00322294352007347,0.0167011808959932,0.00501769371169782,0.0050180897805627,0.00501832446671047,0.00501765059882609,0.00126371659069968,0.0422177196038915,1,0.000873986934641598
800,heel_qui,self_reported_health,0.0105058396534643,0.00354830240666977,0.0030683385551492,0.0267542027714542,0.00354700248324257,4.60113256173008e-14,0.0151919800311309,0.00796551097361429,0.0130458971460116,0.0383021283358137,0.00501777138881941,0.00501819132239443,0.00501792346215617,0.00501466808622798,1,0.112446547552272,1,5.99226003447047e-11
801,heel_qui,sleep_duration,0.00539358247727527,0.00354843407598834,0.128513618842635,0.000950469657398787,0.00354846696010533,0.788812009121504,-0.003864138414936,0.00907126499591012,0.00171560813060849,0.00576498960404896,0.00501831306444216,0.00501814405161515,0.00501834314520807,0.00501826713710067,1,0.0706618237455362,1,1
802,heel_qui,SRT_left,-0.00177574776557038,0.00354847142791115,0.616775069837333,-0.00259154692987003,0.00354849517058203,0.465192894605156,-0.00138012247987564,-0.00606660732999783,0.00251524257739547,-0.00380295616708514,0.00501834575117341,0.00501825818265245,0.00501833465631234,0.00501831424148004,1,0.226705783704311,1,1
803,heel_qui,SRT_right,0.000481780535239711,0.00354850710180154,0.892003168984471,-0.0114389650287373,0.00354827639241897,0.00126497783274529,-0.012236752278663,-0.000625881756362217,0.00158944046243253,-0.0106411486519752,0.00501797479727873,0.00501834954758308,0.00501834419151119,0.00501806639838975,1,0.90074692730769,1,1
804,heel_qui,standing_height,-0.00569424360487882,0.00354844833171871,0.108556828454577,-0.0244349353249699,0.00354698817645281,5.62155872610019e-12,-0.0405560645731458,-0.00716327597120826,-0.00422516208142833,-0.00828835574419736,0.00501422175469301,0.00501822177673302,0.00501830573651408,0.00501817815512276,6.22520149761328e-16,0.153457213250322,1,0.0986105034752958
805,heel_qui,systolic,0.0022874129392685,0.00354849907773489,0.51917722216205,0.0306903357749911,0.00354673482308762,5.0108584591557e-18,0.0383155463265671,0.00315300684895616,0.00142181217409346,0.0230579743950898,0.00501466550476224,0.00501832558558938,0.00501834545807185,0.00501701629945805,2.20889151538228e-14,0.529811974083641,1,4.32098722726401e-06
806,heel_qui,triglycerides_fasting_adj,0.00040598599173774,0.00354850083693746,0.908912337973503,0.00955762525035384,0.00354834083069184,0.0070696030699244,0.00760261811584804,-0.00179064682425631,0.00260261097194876,0.0115124862639943,0.00501820549856753,0.00501834248503103,0.00501833353435943,0.00501801796006225,0.129778507436493,0.721228181480952,1,0.0217824975202037
807,heel_qui,triglycerides_fasting_statin_adj,0.000759286934497526,0.00354849943815098,0.830567263230266,0.0101037684385545,0.00354832633883615,0.0044067637323704,0.00898513674706839,-0.00152148050083491,0.00304003857107337,0.0112223495543558,0.00501814795395891,0.00501834472199682,0.00501832734106117,0.00501803451218001,0.0733766107980344,0.761751431256003,1,0.0253308876838046
808,heel_qui,waist_circumference,-0.00364989247601698,0.00354848400914258,0.303678034843111,0.0369744249740053,0.00354591006384242,1.86014688313482e-25,0.0468438787026022,-0.00257625873480646,-0.00472350938851688,0.0270905256795066,0.00501284150049035,0.00501833387679977,0.00501829454661838,0.00501650871736042,9.67122800619917e-21,0.607695846701183,1,6.6920186233652e-08
809,heel_qui,waist_hip_ratio,0.00229804966150478,0.00354849728501225,0.517235890552084,0.0139848978821416,0.00354799909247761,8.09299212528892e-05,0.0235835481020711,0.000990031881190421,0.00360605171492279,0.0043810904166908,0.00501695477390998,0.00501834807109564,0.00501831790205725,0.0050183023692735,0.00546888870151684,0.843607540998542,1,1
810,heel_qui,weight,-0.0034043470725778,0.00354847588895126,0.337365888693553,0.0513913965280477,0.00354381368461225,1.18150391876441e-47,0.0494107713995242,-0.00067273150424309,-0.00613586103508478,0.0533712134459732,0.00501222082536663,0.00501834939492557,0.00501825606219391,0.00501119808177149,6.72108378086223e-23,0.893360286301327,1,1.88526078582809e-26
811,hip_circumference,alcohol_intake_frequency,-0.0663604727093837,0.00353987712287561,2.06576243333716e-78,-0.0906756530138729,0.00353054828679344,1.80259530815045e-145,-0.133643523977506,-0.0876500061675643,-0.0449494631938769,-0.047023131676975,0.00497333326167806,0.00499903656583471,0.00501327829333897,0.00501279923467944,4.41835340141596e-154,1.44595077076597e-68,9.13534432834173e-16,1.99643758936885e-17
812,hip_circumference,basal_metabolic_rate,0.157194413715072,0.00350398433221294,0,0.779685386918802,0.00222112560979459,0,0.795851769557797,0.142030535694618,0.172211514617358,0.761135506327518,0.00303856860813665,0.00496747588164157,0.00494337634971227,0.00325486648927243,0,5.40386230213122e-178,2.28349725035999e-258,0
813,hip_circumference,birth_weight,0.00292808236330465,0.00354848043967774,0.409277840914403,0.073494632058465,0.00353723691429722,6.92933300757029e-96,0.0426636367363309,0.00011511668751114,0.00574095536505202,0.104047466707814,0.00501378128489385,0.0050183504972461,0.00501826783099103,0.00499111259266454,5.05148518263866e-14,0.981698927843004,1,1.88880968821653e-92
814,hip_circumference,bmi,0.190003179116153,0.00348342842205645,0,0.849049533571553,0.00186903448696736,0,0.881203438462874,0.205506352018778,0.174308200685685,0.79643453146693,0.0023723611895345,0.00491123776184558,0.0049415253302239,0.0030347208273291,0,0,7.85822787783163e-265,0
815,hip_circumference,body_fat_percentage,0.173657396689132,0.00349443158652752,0,0.747809917646062,0.00234280447584031,0,0.803215209132353,0.1831222057252,0.164127994135454,0.659603142807153,0.00298937596947523,0.00493349101340906,0.00495029693540623,0.00377186281275504,0,1.72229375452436e-296,3.18460368462608e-234,0
816,hip_circumference,diastolic,0.0551891091024653,0.00354305676080181,1.04839284310197e-54,0.201944217530559,0.00347173641822323,0,0.246060283050247,0.0501699369707934,0.0602027092610839,0.156129674297502,0.00486405896715628,0.0050120309005401,0.00500924810535292,0.00495680832249334,0,1.47055386904261e-23,1.02366125594003e-29,4.15566316573181e-215
817,hip_circumference,eduyears,-0.0684540623713428,0.00353930173096775,2.42154358030599e-83,-0.0598041772257071,0.00354188080658513,5.81497416850328e-64,-0.0722803173332656,-0.0906808825186891,-0.0460905639998376,-0.0472905620384651,0.00500522431740759,0.00499767493423726,0.0050130173550135,0.00501273587690845,3.76403926673206e-47,2.80336098954142e-73,1.14148316588589e-16,4.15033530644389e-21
818,hip_circumference,evening_chronotype,0.00161753014768156,0.00354849943083515,0.648508651959628,0.0275128413011289,0.00354627030402261,8.61112520661626e-15,0.0499528589404727,0.00339687378880929,-0.000161833978485292,0.00501725557332512,0.00501208550457387,0.00501832157766385,0.00501835046478142,0.00501828736699848,6.76248885114957e-20,0.498476898586758,1,1
819,hip_circumference,fathers_age,-0.0184758209827385,0.00354788265323137,1.91337306611707e-07,-0.0320485056111154,0.00354649255511789,1.61507606009457e-19,-0.0425038809965057,-0.0219425949167683,-0.0150081583201147,-0.0215790849986729,0.00501381545572848,0.00501714227367998,0.0050177853199465,0.00501718197964642,2.38194862496092e-17,1.22567310148504e-05,1,1.70406211463894e-05
820,hip_circumference,FEV1_zscore,0.0560619758579338,0.00354273565327843,2.10909635657479e-56,0.12446967794318,0.00352090759802634,9.47790697102008e-274,0.122519432742743,0.0664781784049108,0.0456213116652469,0.126418001586673,0.00498054285263065,0.00500724933269972,0.00501312545362563,0.0049780886086022,4.55465452121718e-129,3.86532524525169e-40,2.6955736069069e-16,1.4027456303578e-137
821,hip_circumference,fiq_score,-0.0383039875940394,0.00354562366042724,3.32508482674181e-27,-0.0026909682082482,0.00354844268919068,0.448240352834839,-0.00821542115221018,-0.0508917500889816,-0.0256918689184098,0.0028338132564827,0.00501818117551042,0.00501184762795485,0.00501669402044,0.00501833038053098,0.10161097534458,3.39464040278669e-24,0.000675032430379392,0.572286163168053
822,hip_circumference,FVC_zscore,0.0667021678610336,0.00354040079129347,3.53044567254276e-79,0.179697005969531,0.00349067503618573,0,0.173362368516515,0.0774528651418123,0.0559204098144876,0.186001978508242,0.00494236319929168,0.00500327548016348,0.00501049796428059,0.00493077715091168,6.62530994065872e-262,6.76212520888268e-54,2.1574971625166e-25,2.09043512503316e-302
823,hip_circumference,glucose_fasting_adj,0.04578014017194,0.00354432602025995,3.6349023642297e-38,0.108536254226286,0.00352754533730337,6.97974368408323e-208,0.107618776407072,0.0619047959167471,0.0296076431988257,0.109453362390149,0.00498920512697656,0.005008725629621,0.00501615047375026,0.00498819994072737,1.32738634130668e-102,5.02793430024734e-35,8.59579357213071e-06,4.37477590374161e-106
824,hip_circumference,grip_strength_left,-0.0175973103036772,0.00354758397399207,7.03609557984049e-07,0.0343745021306437,0.00354363964746757,3.00501648576659e-22,-0.00524684752803392,-0.0321506211638177,-0.00302907433604917,0.0737812509627187,0.00501828145390982,0.00501575621968344,0.00501832750803044,0.00500467276114194,0.295776741104159,1.4722117614358e-10,1,4.63850161280706e-49
825,hip_circumference,grip_strength_right,-0.014684284320668,0.0035476983483616,3.48668347274653e-05,0.0414892899160157,0.00354337991533053,1.14679041150729e-31,0.00721944669247056,-0.0302208593852242,0.000866481599009972,0.0755652248495999,0.00501821974954825,0.00501605837639364,0.00501834864663236,0.00500400236907584,0.150258449853731,1.70782214011664e-09,1,2.21778770095429e-51
826,hip_circumference,heel_bmd,-0.00797906427023663,0.00354838659328427,0.0245350461459734,0.041609670125172,0.0035454062761215,8.31184934555263e-32,0.045732235898565,-0.010369159701805,-0.00558878649077936,0.0374842688283955,0.00501310000077825,0.00501808073804315,0.00501827215696408,0.00501482372329103,2.20048304503233e-16,0.0388009990804732,1,2.07700791486679e-10
827,hip_circumference,heel_bmd_tscore,-0.00773212034721501,0.00354839129212141,0.0293279895828855,0.0412149526140525,0.00354547629694534,3.08824383825486e-31,0.0444185975441211,-0.0103672586143085,-0.0050967672853232,0.0380096119127873,0.00501339745374518,0.00501808083696453,0.0050182853491359,0.00501472413795298,2.3557834540369e-15,0.0388367642663945,1,9.36352006884208e-11
828,hip_circumference,heel_qui,-0.00806661540437415,0.00354838510451099,0.0230068933367254,0.0412471314264089,0.00354547373933164,2.77649159433509e-31,0.0442556228399986,-0.0103352859887189,-0.00579777872675684,0.0382371434227846,0.00501343375117406,0.00501808249791353,0.00501826618577355,0.00501468057575883,3.1461510502857e-15,0.039442474713968,1,6.601115546897e-11
829,hip_circumference,hip_circumference,0.184916998528164,0.00348731259631914,0,NA,0,NA,1,0.184916998528164,0.184916998528164,1,0,0.00493180476994906,0.00493180476994906,0,0,2.1708213515702e-302,8.24695031461518e-299,0
830,hip_circumference,LDL_fasting_statin_adj,0.0135456276919652,0.00354810753793167,0.000134698881163037,0.0437523313590516,0.00354354133144704,5.05217816319563e-35,0.0734075410514949,0.00697459514120371,0.0201143212294352,0.0139422496276536,0.0050048111559054,0.00501822847023886,0.00501733525081554,0.00501786275743427,1.39776228829977e-48,0.164581599402312,0.115350763112863,0.00546322051857998
831,hip_circumference,lifetime_sexual_partners,-0.00589245820229218,0.00354802171915683,0.0967590724969839,0.0128015358611448,0.00354778387383399,0.000308187443016212,-0.00286237145372223,-0.021390882352459,0.00961162835328892,0.0284528904281843,0.00501832997235485,0.00501720227618638,0.00501811871900211,0.00501631877377725,1,2.01706471463111e-05,1,3.2916329684896e-05
832,hip_circumference,logMAR_final_left,0.0135818495163792,0.00354798179162331,0.000129162843906514,-0.0095033627577071,0.00354787667517786,0.00739293898036631,0.00682445806521337,0.0242109917998389,0.00294656541069308,-0.0258210573492995,0.00501823366874521,0.00501687950630282,0.0050183287451688,0.00501667731665291,1,1.39884738317322e-06,1,0.000583346049557822
833,hip_circumference,logMAR_final_right,0.0149475417390604,0.00354799189294511,2.52047658522736e-05,-0.00719113086748061,0.00354790243260463,0.0426758862215254,0.0098576692980183,0.0232152700568348,0.00667572378892166,-0.0242315763832085,0.00501810669886974,0.00501699803133342,0.00501823870713284,0.00501687700349404,1,3.71591550762984e-06,1,0.0029078362363881
834,hip_circumference,max_daily_cigarettes,0.0510826175192113,0.00354372122210219,4.16650120920069e-47,0.153994003926664,0.00350608508757853,0,0.146619400750908,0.0604335039181795,0.0417137851069829,0.161334454476414,0.00496411711503954,0.00500917811697484,0.0050139825645641,0.00495260908036371,4.21096487573292e-186,1.86010128695708e-33,2.52681900781474e-13,3.65420738992961e-226
835,hip_circumference,met_physical_activity,-0.0213873471701096,0.00354769206741702,1.65463714921261e-09,-0.111453021125113,0.00352605031131698,2.82509195506367e-219,-0.125431917679869,-0.0195556843038318,-0.0232187229337671,-0.0973853704902849,0.00497871675034683,0.0050173908679185,0.00501699762892672,0.0049944970463307,2.11712100927189e-135,9.73180155929061e-05,0.00760717582432015,9.79430601573485e-81
836,hip_circumference,mothers_age,-0.0146513382631537,0.00354812743858626,3.63844556248506e-05,-0.0318234738926062,0.00354624013558471,2.86292763109821e-19,-0.0481165641615048,-0.0155289889436558,-0.0137736424286837,-0.0154964959886025,0.00501253791222362,0.00501774540765921,0.00501787448418462,0.00501774793748752,8.50478752398036e-22,0.00197073198085885,1,0.00201418980494342
837,hip_circumference,neuroticism_score,0.026395384225069,0.00354704037144121,9.95306844647193e-14,0.0149489225839927,0.00354810068169831,2.51757568294573e-05,0.0176021417992622,0.0378446867760419,0.0149322167563008,0.0122952822746994,0.00501757303895731,0.0050147555510412,0.00501779102574513,0.00501797119418355,0.785263595195843,4.56068730154783e-14,1,1
838,hip_circumference,number_full_brothers,0.0133567037145577,0.00354801037143722,0.000166841515137635,0.00939372905037645,0.00354747574641305,0.00809686290210861,0.0316200321726953,0.0235030072300909,0.00320489664498538,-0.0128511443679728,0.00501584116334831,0.00501696429232509,0.0050183247577824,0.00501793611829486,2.93038236038805e-10,2.8128840238417e-06,1,0.0104395400783233
839,hip_circumference,number_full_sisters,0.00229998831575084,0.00354846605473396,0.516878817077761,0.00372954982185813,0.00354837688636988,0.29323196417299,0.0115354837360883,0.00669350274711297,-0.00209370370671399,-0.00407729316021349,0.00501801662999801,0.00501823811071133,0.00501833953127658,0.00501830881699262,0.0215207064850915,0.182265515051609,1,0.416519115975412
840,hip_circumference,PEF,-0.0221985154683114,0.0035468949990637,3.88506059795614e-10,0.0346173323769136,0.00354630655300569,1.64672984500476e-22,0.0280584143154001,-0.0426026938001983,-0.0017572995539619,0.041170292097378,0.00501637473155852,0.00501379433538897,0.00501834278190287,0.00501409569236411,5.15823549464992e-05,2.01051287600239e-17,1,6.19891815700224e-13
841,hip_circumference,pulse,0.0512441231117649,0.00354280266612702,2.03697748686609e-47,0.11999015197237,0.0035228584552885,2.84232859637925e-254,0.122741171422387,0.0754331099131095,0.0269343581361305,0.117235442151279,0.00498040535647497,0.00500405256822825,0.00501652989483277,0.0049837447338388,4.19992737118527e-133,3.30880021034393e-51,0.000181168284542623,1.59232735634672e-121
842,hip_circumference,pw_peak_to_peak_time,-0.0218814631208757,0.00354764439619033,6.92093900681497e-10,-0.0686990341431677,0.00354002731118915,6.81938937017334e-84,-0.0761439488654324,-0.0248537166484258,-0.0189084357995167,-0.0612387854742204,0.00500378143260112,0.00501680035536595,0.00501745334751406,0.00500893181061489,3.81258249312749e-52,7.29650623231581e-07,0.301103349294119,2.6054950828795e-34
843,hip_circumference,pw_reflection_index,-0.0137859807458535,0.00354771628492014,0.000101962115133241,-0.00512137682443652,0.00354838717797279,0.148936804243683,0.00142279383121457,-0.0298124072144387,0.00225462081518014,-0.0116646702964283,0.00501834545106515,0.00501611993091068,0.00501833777555279,0.00501800910912209,0.776780871737641,2.81631163058015e-09,1,0.0201004412482371
844,hip_circumference,seated_height,0.0185834113052895,0.00354725744096237,1.61614443315498e-07,0.180964489958866,0.00348043043601772,0,0.106495430833725,-0.000412115576540406,0.037552154594609,0.251522586363388,0.00498981213310596,0.00501835010434086,0.00501481093278511,0.00485701773198774,5.95816978159661e-97,0.934550329860478,1.87652444725333e-10,0
845,hip_circumference,self_reported_health,-0.0846908679956742,0.00353494060512261,7.58695243111149e-127,-0.215632533677546,0.0034637458855063,0,-0.241892021597365,-0.106074072622132,-0.0631505743701551,-0.188734581985512,0.0048693214490543,0.00499003815493268,0.00500833395548746,0.00492816141129816,0,1.01937134724831e-99,7.04118854249241e-33,1.45830124773092e-311
846,hip_circumference,sleep_duration,-0.00753677829038195,0.00354840060002422,0.0336707229107674,-0.0126112216509211,0.00354822051843865,0.000379075409862201,-0.0145942255371086,-0.00970032845942203,-0.00537308698767104,-0.0106280193494593,0.00501781606923655,0.00501811442065319,0.00501827808992453,0.00501806709911492,1,0.053235608330692,1,1
847,hip_circumference,SRT_left,0.0151881158334273,0.003548039927381,1.86301338113758e-05,-0.00446215717325711,0.00354846665967166,0.208576682773374,-0.00654584104886042,0.0210240348712662,0.00935012655014147,-0.00237839579948677,0.00501824301611593,0.00501724132724897,0.00501813116139003,0.00501833633665846,1,2.79116785619433e-05,1,1
848,hip_circumference,SRT_right,0.0133207037963895,0.00354818511469931,0.000173874998546196,-0.00463469283006619,0.00354847148521186,0.191515273643461,-0.00440524921085015,0.0156629665380992,0.0109781486480052,-0.00486413547330346,0.00501830183665233,0.00501773492048214,0.00501804811621532,0.00501829116352634,1,0.00180048268994567,1,1
849,hip_circumference,standing_height,0.0213034161851718,0.00354635214498713,1.88830252209306e-09,0.200594613836612,0.00346548130909191,0,0.120530003645104,-0.00633020872217032,0.0488721432769767,0.275665585181827,0.00498176517315784,0.00501824998296683,0.00501235381662187,0.00482390751776615,7.8585252630401e-125,0.207158674374784,5.7378851198788e-19,0
850,hip_circumference,systolic,0.0333765353881771,0.00354652482955866,4.91188072688926e-21,0.103533620982852,0.00352828628494446,2.85995427353135e-189,0.128826324754851,0.0354727047939582,0.0312797785500583,0.077970428956772,0.00497653347369249,0.00501519220932853,0.00501589489101574,0.00500307302615646,1.55039857983984e-146,1.54066245453369e-12,1.10041647642153e-06,1.34708486415935e-54
